sttn_id,sttn_nm,longitude,latitude,coordinate_source,coordinate_retrieved_at,bis_api_name,in_analysis_bbox,annual_2025_ride_nope,annual_2025_goff_nope,annual_record_present,danoje_start,danoje_end,danoje_ride_nope,danoje_goff_nope,danoje_days_with_record,danoje_days_supplied
4200545,동산교,129.03188210282585,37.596478436012994,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,동산교,False,337,34,True,2025-05-27,2025-06-03,9,0,5,8
4201180,동양석재,128.95027125993667,37.731215731549426,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,동양석재,False,521,17,True,2025-05-27,2025-06-03,7,1,4,8
4201179,동양석재,128.9503404370837,37.730986647751536,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,동양석재,False,8,217,True,2025-05-27,2025-06-03,0,3,2,8
4200342,동양시멘트입구,128.80418115038393,37.85051141718022,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,동양시멘트입구,False,12,9,True,2025-05-27,2025-06-03,,,0,8
4200343,동양시멘트입구,128.80439889049126,37.850687991240484,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,동양시멘트입구,False,66,350,True,2025-05-27,2025-06-03,0,5,4,8
4200109,동인병원입구,128.9094857690125,37.77102450992961,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,동인병원입구,True,5509,15224,True,2025-05-27,2025-06-03,159,400,8,8
4200108,동인병원입구,128.90953558421478,37.77125258486367,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,동인병원입구,True,43096,3880,True,2025-05-27,2025-06-03,1247,101,8,8
4201426,동해식품,128.89855245250976,37.72443751894129,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,동해식품,False,,,False,2025-05-27,2025-06-03,,,0,8
4200950,둔지마을,128.8402142080388,37.66721532951788,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,둔지마을,False,3,317,True,2025-05-27,2025-06-03,0,13,7,8
4200949,둔지마을,128.84032622893565,37.667211942204936,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,둔지마을,False,632,10,True,2025-05-27,2025-06-03,27,1,8,8
4200944,들꽃마을,128.85442858144177,37.65082634282393,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,들꽃마을,False,231,214,True,2025-05-27,2025-06-03,2,7,6,8
4200943,들꽃마을,128.85452027887206,37.65078274958405,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,들꽃마을,False,335,18,True,2025-05-27,2025-06-03,11,1,6,8
4200831,등고비,128.8616371241439,37.71615919045265,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,등고비,False,38,34,True,2025-05-27,2025-06-03,3,0,1,8
4200830,등고비,128.86171284130654,37.716127363746615,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,등고비,False,128,22,True,2025-05-27,2025-06-03,5,1,5,8
4201134,등명락가사,129.0099873440744,37.71142599542753,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,등명락가사,False,102,572,True,2025-05-27,2025-06-03,5,11,6,8
4201133,등명락가사,129.01030860073715,37.71121753055649,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,등명락가사,False,1218,236,True,2025-05-27,2025-06-03,37,10,8,8
4201129,등명해변,129.01625265982383,37.701980786481954,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,등명해변,False,680,616,True,2025-05-27,2025-06-03,23,21,8,8
4201130,등명해변,129.015876711037,37.70233040602598,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,등명해변,False,2059,472,True,2025-05-27,2025-06-03,65,10,8,8
4200736,똑갑재,128.9084947975427,37.742997829596284,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,똑갑재,True,31,385,True,2025-05-27,2025-06-03,0,9,6,8
4200735,똑갑재,128.9083233266339,37.74372779918021,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,똑갑재,True,632,95,True,2025-05-27,2025-06-03,18,1,8,8
4200262,로얄아파트.포남1동주민센터,128.90933288179943,37.76545703763149,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,로얄아파트.포남1동주민센터,True,64961,9392,True,2025-05-27,2025-06-03,2074,204,8,8
4201010,롯데물류센터,128.83446803238593,37.72201867130479,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,롯데물류센터,False,5,496,True,2025-05-27,2025-06-03,0,8,6,8
4201380,롯데물류센터,128.83451710426255,37.72199688820527,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,롯데물류센터,False,634,17,True,2025-05-27,2025-06-03,14,0,6,8
4202154,롯데캐슬시그니처,128.88177646219214,37.761744282876045,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,롯데캐슬시그니처,True,2047,741,True,2025-05-27,2025-06-03,51,25,8,8
4202157,롯데캐슬시그니처,128.88150991460472,37.76169156053964,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,롯데캐슬시그니처,True,973,576,True,2025-05-27,2025-06-03,33,15,8,8
4200042,롯데캐슬아파트,128.89120929799194,37.766948306391974,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,롯데캐슬아파트,True,45680,20309,True,2025-05-27,2025-06-03,1493,505,8,8
4201037,말나눔터공원,128.8946789617544,37.758644529934365,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,말나눔터공원,True,666,686,True,2025-05-27,2025-06-03,24,26,8,8
4200538,망월이마을,128.792107212951,37.72942872713486,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,망월이마을,False,240,9,True,2025-05-27,2025-06-03,5,0,3,8
4200524,망월이마을,128.7922011149757,37.729439560975074,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,망월이마을,False,25,5,True,2025-05-27,2025-06-03,2,0,1,8
4200626,명륜고교후문,128.8957168427019,37.761692970005,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,명륜고교후문,True,25,46,True,2025-05-27,2025-06-03,,,0,8
4200627,명륜고교후문,128.8959116900896,37.761745147071196,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,명륜고교후문,True,74,126,True,2025-05-27,2025-06-03,2,3,3,8
4200220,모래내행복센터,128.84888855200666,37.82654759560158,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,모래내행복센터,False,17701,8088,True,2025-05-27,2025-06-03,604,195,8,8
4200221,모래내행복센터,128.84881781800846,37.82675602435266,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,모래내행복센터,False,6443,4507,True,2025-05-27,2025-06-03,160,154,8,8
4201121,모래시계공원,129.03719508337943,37.68592446993947,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,모래시계공원,False,8510,4996,True,2025-05-27,2025-06-03,262,146,8,8
4201122,모래시계공원,129.0380673722024,37.685653946463454,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,모래시계공원,False,155,53,True,2025-05-27,2025-06-03,1,0,1,8
4200728,모산초교,128.90028293302265,37.73143070810136,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,모산초교,False,9,202,True,2025-05-27,2025-06-03,1,8,5,8
4200727,모산초교,128.90037137412145,37.73145457144734,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,모산초교,False,916,2,True,2025-05-27,2025-06-03,27,1,8,8
4201254,모안이서낭당,128.90286872766467,37.783490145093076,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,모안이서낭당,True,1029,1588,True,2025-05-27,2025-06-03,5,38,8,8
4201255,모안이서낭당,128.90266311761613,37.78356022910187,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,모안이서낭당,True,1515,289,True,2025-05-27,2025-06-03,32,6,8,8
4201155,모전1리,128.96150382823714,37.719819173700856,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,모전1리,False,462,22,True,2025-05-27,2025-06-03,9,4,4,8
4201154,모전1리,128.96141013771185,37.71981098253356,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,모전1리,False,313,138,True,2025-05-27,2025-06-03,10,2,6,8
4201159,모전리,128.95776740747448,37.71232268018703,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,모전리,False,40,3,True,2025-05-27,2025-06-03,,,0,8
4201158,모전리,128.95769412799663,37.712385507146145,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,모전리,False,43,6,True,2025-05-27,2025-06-03,,,0,8
4200031,모전리.돌평,128.95074649026657,37.70985195102544,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,모전리.돌평,False,1333,148,True,2025-05-27,2025-06-03,43,4,8,8
4201162,모전리.돌평,128.95076445202812,37.70977883566453,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,모전리.돌평,False,187,3,True,2025-05-27,2025-06-03,1,0,1,8
4201073,모전삼거리,128.96506056244797,37.72569325398637,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,모전삼거리,False,2560,234,True,2025-05-27,2025-06-03,74,1,8,8
4201072,모전삼거리,128.96457294836412,37.72564861436484,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,모전삼거리,False,641,921,True,2025-05-27,2025-06-03,18,26,8,8
4200941,목계리,128.8539720247843,37.64675613253988,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,목계리,False,383,5,True,2025-05-27,2025-06-03,6,0,3,8
4200937,목계리경로당,128.85926935902992,37.63755434898131,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,목계리경로당,False,8,120,True,2025-05-27,2025-06-03,0,2,2,8
4200938,목계리경로당,128.85882831535346,37.63808751377066,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,목계리경로당,False,239,2,True,2025-05-27,2025-06-03,7,0,6,8
4200935,목계마을회관,128.8591158870725,37.63273899723025,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,목계마을회관,False,1365,3,True,2025-05-27,2025-06-03,41,1,8,8
4200936,목계마을회관,128.8589875953329,37.632647124497325,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,목계마을회관,False,237,596,True,2025-05-27,2025-06-03,6,17,8,8
4201358,몽탕골,129.01871214696766,37.61920866828569,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,몽탕골,False,0,1,True,2025-05-27,2025-06-03,,,0,8
4201359,몽탕골,129.01872766257262,37.61915302416518,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,몽탕골,False,247,1,True,2025-05-27,2025-06-03,6,0,6,8
4200979,무시골,128.79407884048865,37.737843607578455,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,무시골,False,9,1,True,2025-05-27,2025-06-03,,,0,8
4200980,무시골,128.79415740714765,37.73788769905595,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,무시골,False,52,21,True,2025-05-27,2025-06-03,2,0,2,8
4200895,무위사입구,128.79048797979135,37.65800841053956,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,무위사입구,False,120,5,True,2025-05-27,2025-06-03,3,0,3,8
4200894,무위사입구,128.7904596075833,37.65806985505733,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,무위사입구,False,0,22,True,2025-05-27,2025-06-03,,,0,8
4200088,문성고등학교,128.8747975765768,37.776789915738114,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,문성고등학교,True,19111,231,True,2025-05-27,2025-06-03,484,7,8,8
4200089,문성고등학교,128.87460137001867,37.776791669303456,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,문성고등학교,True,389,3406,True,2025-05-27,2025-06-03,9,72,8,8
4201191,문암정,128.91520371371126,37.744240782298405,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,문암정,True,729,102,True,2025-05-27,2025-06-03,22,2,7,8
4201190,문암정,128.91570481769043,37.74371491111339,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,문암정,True,89,161,True,2025-05-27,2025-06-03,2,1,3,8
4200810,문화마을,128.88042620487306,37.72295333667196,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,문화마을,False,520,36,True,2025-05-27,2025-06-03,16,4,7,8
4200809,문화마을,128.88033505218718,37.72293252489115,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,문화마을,False,354,161,True,2025-05-27,2025-06-03,11,7,7,8
4200384,미노리,128.86484857598091,37.82971678699962,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,미노리,False,278,19,True,2025-05-27,2025-06-03,15,0,7,8
4200388,미노마을입구,128.86381568177012,37.83417468045317,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,미노마을입구,False,2,24,True,2025-05-27,2025-06-03,0,3,2,8
4200543,미디어촌5단지,128.86758571434657,37.753701754139904,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,미디어촌5단지,True,61560,16570,True,2025-05-27,2025-06-03,1825,442,8,8
4200621,미라보아파트,128.90255177945858,37.769019304198096,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,미라보아파트,True,52,139,True,2025-05-27,2025-06-03,0,5,4,8
4200620,미라보아파트,128.902500537792,37.76907532540921,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,미라보아파트,True,1119,71,True,2025-05-27,2025-06-03,33,7,7,8
4200676,박월동마을회관,128.9141099667606,37.7303231623845,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,박월동마을회관,False,25,223,True,2025-05-27,2025-06-03,0,7,3,8
4200675,박월동마을회관,128.91430313467623,37.73038001057271,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,박월동마을회관,False,1828,79,True,2025-05-27,2025-06-03,48,2,8,8
4200745,반쟁이,128.93382070402052,37.76052490759301,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,반쟁이,True,109,669,True,2025-05-27,2025-06-03,0,22,6,8
4201092,밤재휴게소,129.01588441130582,37.643605803090345,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,밤재휴게소,False,1,0,True,2025-05-27,2025-06-03,,,0,8
4201093,밤재휴게소,129.01598617822128,37.64361623880892,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,밤재휴게소,False,,,False,2025-05-27,2025-06-03,,,0,8
4200226,방골마을입구,128.8558844116181,37.81329996910386,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,방골마을입구,False,1948,3248,True,2025-05-27,2025-06-03,42,90,8,8
4200069,방골마을입구,128.85540756146614,37.81366779247799,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,방골마을입구,False,7889,1057,True,2025-05-27,2025-06-03,190,16,8,8
4200137,방축거리,128.88360346383243,37.77333257715457,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,방축거리,True,453,1573,True,2025-05-27,2025-06-03,9,42,8,8
4200136,방축거리,128.88380882582484,37.773889373429355,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,방축거리,True,203,397,True,2025-05-27,2025-06-03,5,17,8,8
4200940,방터골입구,128.8542224426066,37.642387639932174,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,방터골입구,False,5,221,True,2025-05-27,2025-06-03,0,4,2,8
4200939,방터골입구,128.8543538779494,37.64239089992679,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,방터골입구,False,567,7,True,2025-05-27,2025-06-03,21,0,7,8
4200519,방학골,128.82351587730795,37.90381462090833,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,방학골,False,2989,68,True,2025-05-27,2025-06-03,97,2,8,8
4200521,방학골,128.82291244813646,37.90463362511824,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,방학골,False,118,4121,True,2025-05-27,2025-06-03,5,114,8,8
4200945,백운암입구,128.8503640197509,37.65589468864246,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,백운암입구,False,334,8,True,2025-05-27,2025-06-03,8,0,5,8
4200946,백운암입구,128.8502357538194,37.655869833853565,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,백운암입구,False,18,165,True,2025-05-27,2025-06-03,0,2,2,8
4201153,버당말,128.96287505180277,37.72274811896261,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,버당말,False,1006,93,True,2025-05-27,2025-06-03,36,1,8,8
4201152,버당말,128.96277963489464,37.72278384606697,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,버당말,False,456,351,True,2025-05-27,2025-06-03,9,9,7,8
4201290,버들골,129.02605567209912,37.579297897903295,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,버들골,False,30,15,True,2025-05-27,2025-06-03,1,0,1,8
4201291,버들골,129.02611729989363,37.57922947953465,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,버들골,False,62,0,True,2025-05-27,2025-06-03,1,0,1,8
4200336,버들교,128.77473855753414,37.850247080571705,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,버들교,False,236,7,True,2025-05-27,2025-06-03,14,0,5,8
4200673,버들교,128.91800220365803,37.72225137691791,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,버들교,False,925,2,True,2025-05-27,2025-06-03,27,0,8,8
4200335,버들교,128.77324803807656,37.850410055201316,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,버들교,False,10,31,True,2025-05-27,2025-06-03,,,0,8
4200674,버들교,128.9179091300679,37.722227707735385,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,버들교,False,0,116,True,2025-05-27,2025-06-03,0,9,4,8
4200904,벌말,128.77753093157395,37.586312333418526,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,벌말,False,7,42,True,2025-05-27,2025-06-03,0,2,2,8
4200235,법원.검찰청,128.8739503928752,37.785042447818554,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,법원.검찰청,True,4119,5862,True,2025-05-27,2025-06-03,91,126,8,8
