edge_id,case,dsi,aadt,length,width,rclass,tp_dist
164,0,1.4191,26901.89589041096,65.06052709342566,12.0,4.0,173.44977535836622
165,0,1.3775,19718.77808219178,95.00560929622884,12.0,4.0,215.55900810101787
166,0,1.4716,19718.77808219178,34.94010443900309,12.0,4.0,264.1409928841314
167,0,1.4742,31211.10136986301,60.032316707544695,12.0,4.0,303.04860725786773
168,0,1.2187,29454.12328767123,69.98651887467268,12.0,4.0,17.389292244189807
169,0,1.4026,29454.12328767123,45.00863035035107,12.0,4.0,73.96347826612273
170,0,1.5179,29454.12328767123,30.026484718017457,12.0,4.0,115.47334876497628
171,0,1.3621,29454.12328767123,29.95930913816639,12.0,4.0,149.92117241491587
172,0,1.2668,29454.12328767123,89.94473936796912,12.0,4.0,214.74082890793798
173,0,1.2807,29454.12328767123,149.9037214163825,12.0,4.0,335.41267010142144
174,0,1.1713,29454.12328767123,134.70841049994792,12.0,4.0,469.4663642479145
181,1,1.1692,31519.065753424657,30.01536969269332,10.0,4.0,243.89869494636469
182,1,1.303,31519.065753424657,110.0230062640494,10.0,4.0,177.83628087723758
183,0,1.2867,31519.065753424657,70.04308128369888,10.0,4.0,110.82675138798348
184,0,1.3355,31519.065753424657,29.99676164408157,10.0,4.0,95.5186229748548
185,0,1.4774,31519.065753424657,24.978631149968592,10.0,4.0,102.28353285439597
186,0,1.4825,31519.065753424657,79.97773260827721,10.0,4.0,137.67992836502665
188,0,1.4579,31519.065753424657,89.95897508343282,10.0,4.0,226.86548678356863
189,0,1.338,31519.065753424657,54.96741004985275,10.0,4.0,301.0740056180222
190,0,1.4117,31519.065753424657,29.96702340192957,10.0,4.0,348.34035776028827
191,0,1.442,22843.43561643836,75.05232646259306,10.0,4.0,311.38791285188665
192,0,1.3256,22843.43561643836,34.88501035632621,10.0,4.0,254.02997258900453
193,0,1.3766,22843.43561643836,49.99135360095938,10.0,4.0,217.45187976248235
195,0,1.2809,22843.43561643836,79.92237382770806,10.0,4.0,172.1894526459334
196,1,1.6001,42075.78082191781,64.89381518358066,8.0,4.0,271.21240518648483
197,1,1.5537,31519.065753424657,44.96143448735542,8.0,4.0,264.08171220784703
198,1,1.4936,31519.065753424657,89.92178375434986,8.0,4.0,210.25759846413376
199,0,1.3981,31519.065753424657,100.08850165141942,8.0,4.0,159.77338444707502
200,0,1.5484,31519.065753424657,99.41273390055167,8.0,4.0,160.44575940767754
201,0,1.5616,42311.260273972606,64.96688638503578,8.0,4.0,184.69995542010804
202,0,1.4533,42311.260273972606,29.97362203932717,8.0,4.0,233.41386188907728
203,0,1.5037,42311.260273972606,34.988921357824644,8.0,4.0,270.2915178150212
204,1,1.5253,31519.065753424657,55.00572480839368,8.0,4.0,256.9189479865066
205,1,1.5421,31519.065753424657,34.99456495010483,8.0,4.0,237.093661500401
206,1,1.5913,31519.065753424657,35.05455887186645,8.0,4.0,228.10181049780675
207,0,1.3898,42311.260273972606,119.9942483854861,8.0,4.0,108.21344426863844
208,0,1.3833,42311.260273972606,104.94244173621749,8.0,4.0,221.05242739358917
209,0,1.5253,19718.77808219178,74.98781865808593,8.0,4.0,214.81189995313562
210,0,1.55,19718.77808219178,29.999573716459018,8.0,4.0,167.47116329701134
211,0,1.4735,19718.77808219178,109.9710625227483,8.0,4.0,109.96145140063433
212,0,1.6329,19718.77808219178,44.97899498924988,8.0,4.0,89.25116228936105
213,0,1.4729,19718.77808219178,59.9867015304149,8.0,4.0,125.98935475980659
214,0,1.4292,19718.77808219178,104.99306776952734,8.0,4.0,199.93049482444468
215,0,1.4003,42075.78082191781,59.95255852632892,8.0,4.0,275.4280464446985
216,0,1.4934,42311.260273972606,39.99363301638826,8.0,4.0,241.73651203686603
217,0,1.4454,42311.260273972606,120.0405870611736,8.0,4.0,181.64235919939284
221,0,1.4225,29454.12328767123,204.70358333717957,8.0,4.0,412.69373013203995
222,0,1.5503,29454.12328767123,55.03694348764187,8.0,4.0,310.90347038539534
223,0,1.4434,29454.12328767123,30.024812873007225,8.0,4.0,288.4169012185801
224,0,1.3877,29454.12328767123,25.09642151296681,8.0,4.0,276.7977229924635
225,0,1.5037,29454.12328767123,25.01210304875134,8.0,4.0,268.1462890145113
226,0,1.5477,29454.12328767123,35.03772304811838,8.0,4.0,262.1451588979863
227,0,1.5313,29454.12328767123,59.96333588132822,8.0,4.0,261.0509592183555
228,0,1.6132,29454.12328767123,59.99615103114094,8.0,4.0,273.65449011916587
229,0,1.2636,29454.12328767123,254.90048466528805,8.0,4.0,350.8316546811099
230,0,1.6326,30310.46301369863,24.86419705817015,10.0,4.0,275.2732572207218
231,0,1.5469,30310.46301369863,14.978080555941325,10.0,4.0,297.7391076375125
232,0,1.5379,30310.46301369863,24.96817320291358,10.0,4.0,318.6051973534895
233,0,1.4727,19113.699724517905,39.95175553452316,10.0,4.0,334.35118857914205
234,0,1.2232,19652.534246575346,50.0246031420053,13.0,4.0,287.3403546237349
235,0,1.1972,19652.534246575346,319.6709714982098,13.0,4.0,303.5621178813683
237,0,1.3902,30310.46301369863,409.5496914511801,7.0,4.0,235.76659371557935
238,0,1.9804,31211.10136986301,49.949628444222824,7.0,4.0,314.88477676725734
239,0,1.3607,19113.699724517905,140.0127651507775,7.0,4.0,308.26639954246815
240,0,1.2998,19113.699724517905,100.02478269369368,7.0,4.0,257.66159746872336
241,0,1.3735,19113.699724517905,39.972276628854274,7.0,4.0,262.50870224590966
242,0,1.347,19113.699724517905,84.98969908655656,7.0,4.0,286.74681794969257
243,0,1.3603,19718.77808219178,120.03197951361733,7.0,4.0,267.4676988085859
244,0,1.3081,19718.77808219178,120.00260256357672,7.0,4.0,223.55580723556758
245,0,1.297,19718.77808219178,110.00594136709483,7.0,4.0,253.38296865125227
246,0,1.3355,42311.260273972606,105.0287571131551,7.0,4.0,239.9427137736893
247,0,1.4231,42311.260273972606,120.04272769627568,7.0,4.0,136.3047178394769
248,0,1.6109,42311.260273972606,79.96298276621846,7.0,4.0,95.55907673506992
249,0,1.3197,42311.260273972606,100.04120742739474,7.0,4.0,143.88272123626354
250,0,1.4188,42311.260273972606,85.02364035439314,7.0,4.0,226.81856675270214
251,0,1.2601,33247.925619834714,155.04970527585363,7.0,4.0,306.3106238330467
252,0,1.2402,22843.43561643836,85.05136233650171,7.0,4.0,274.04186265420117
253,0,1.2898,22843.43561643836,94.9650332013403,7.0,4.0,201.26758237932046
254,0,1.2545,22843.43561643836,105.03812427118612,7.0,4.0,144.90528673217415
255,0,1.2326,22843.43561643836,104.96146095086664,7.0,4.0,154.03270755277885
256,0,1.301,22843.43561643836,110.00103817547172,7.0,4.0,225.923050155679
257,0,1.2322,18789.783561643835,205.0275232205808,7.0,4.0,142.45360774654122
258,0,1.3261,18789.783561643835,129.2423481029161,7.0,4.0,174.8824401835275
259,0,1.3312,18789.783561643835,44.75055607131702,7.0,4.0,190.15821224345956
261,0,1.4651,31519.065753424657,69.96233822047746,10.0,4.0,66.78590659817759
262,0,1.4107,31519.065753424657,95.02394299580843,10.0,4.0,149.50520276695025
263,0,1.3306,31519.065753424657,45.0420761299369,10.0,4.0,219.46487338908648
264,0,1.3206,31519.065753424657,35.105189413694646,10.0,4.0,263.2453299881223
265,0,1.2995,31519.065753424657,34.99532944065119,10.0,4.0,299.4468867355612
266,0,1.2296,24915.00547945205,424.49167523550693,10.0,4.0,423.93838272003825
268,0,1.6239,42311.260273972606,34.97062255957386,8.0,4.0,187.10517750085526
269,0,1.5863,42311.260273972606,40.02081986304304,8.0,4.0,209.12001481858815
270,0,1.5285,42311.260273972606,45.08573728827523,8.0,4.0,237.96656260692805
271,0,1.415,42075.78082191781,40.03543004918109,8.0,4.0,234.03409497096482
