point_id,dsi_refined,dsi_veh,road_occluded_frac,road_occluded_frac_veh,veh_blocked_fwd,veh_blocked_bwd,road_domain_m2,valid,sight_flag,sight_flag_veh,confidence,veh_extra_occ,dsi_veh_delta
34920,1.847,1.9155,0.6061,0.6656,0.488,0.317,1206.0,True,False,False,1,0.0595,0.0685
34922,1.5205,1.6861,0.3222,0.4662,0.488,0.561,835.5,True,False,False,2,0.14400000000000002,0.16559999999999997
34924,1.3286,1.5588,0.1553,0.3555,0.756,0.341,628.8,True,False,False,2,0.2002,0.23019999999999996
34926,1.1655,1.4509,0.0135,0.2617,0.366,0.463,620.0,True,False,False,1,0.24819999999999998,0.2854000000000001
34929,1.1573,1.432,0.0064,0.2453,0.268,0.585,619.8,True,False,False,2,0.2389,0.27469999999999994
3492,1.3668,1.3668,0.1885,0.1885,0.0,0.0,396.5,True,False,False,0,0.0,0.0
34931,1.1591,1.4123,0.0079,0.2281,0.512,0.39,647.8,True,False,False,1,0.2202,0.2532000000000001
34933,1.5503,1.7225,0.348,0.4978,0.366,0.512,963.2,True,False,False,2,0.14980000000000004,0.1721999999999999
34936,1.6859,1.8161,0.466,0.5792,0.512,0.463,1226.2,True,False,False,1,0.11320000000000002,0.1302000000000001
34938,1.323,1.7082,0.1504,0.4854,0.366,0.585,1481.8,True,,True,2,0.33499999999999996,0.3852
34940,1.4232,1.6351,0.2376,0.4218,0.341,0.512,1353.0,True,False,False,1,0.1842,0.21189999999999998
34942,1.7758,1.8356,0.5442,0.5962,0.439,0.098,1293.2,True,False,False,2,0.051999999999999935,0.05979999999999985
34945,1.6071,1.6988,0.3975,0.4772,0.39,0.293,1016.2,True,False,False,2,0.0797,0.09170000000000011
34947,1.1646,1.3897,0.0127,0.2085,0.439,0.341,662.0,True,False,False,2,0.1958,0.22509999999999986
34950,1.2073,1.4121,0.0498,0.2279,0.244,0.463,642.8,True,False,False,1,0.17809999999999998,0.20479999999999987
34951,1.5898,1.6349,0.3824,0.4217,0.244,0.024,842.5,True,False,False,1,0.0393,0.04509999999999992
34953,1.5543,1.6604,0.3515,0.4438,0.146,0.341,1045.5,True,False,False,2,0.0923,0.10610000000000008
34956,1.2404,1.5575,0.0786,0.3544,0.122,0.537,1235.2,True,False,False,2,0.2758,0.31710000000000016
34957,1.3248,1.4715,0.152,0.2796,0.39,0.415,1368.2,True,False,False,2,0.12760000000000002,0.14670000000000005
34959,1.3559,1.5527,0.179,0.3502,0.415,0.049,1213.8,True,False,False,2,0.17120000000000002,0.19679999999999986
3495,1.6319,1.6319,0.4191,0.4191,0.0,0.0,409.2,True,True,True,2,0.0,0.0
34961,1.6194,1.6848,0.4082,0.465,0.488,0.024,1082.8,True,False,False,2,0.05680000000000002,0.06540000000000012
34962,1.5179,1.6616,0.3199,0.4448,0.634,0.146,944.8,True,False,False,2,0.12489999999999996,0.14369999999999994
34964,1.2485,1.5901,0.0856,0.3827,0.561,0.439,735.0,True,False,False,1,0.2971,0.3416000000000001
34967,1.1821,1.4577,0.028,0.2676,0.439,0.341,641.0,True,False,False,2,0.2396,0.27560000000000007
34969,1.4383,1.736,0.2507,0.5095,0.463,0.512,838.0,True,False,False,0,0.2588,0.2977000000000001
34971,1.6683,1.8177,0.4507,0.5806,0.293,0.561,1058.8,True,False,False,2,0.12990000000000002,0.1494000000000002
34973,1.394,1.6514,0.2121,0.436,0.073,0.756,1224.8,True,False,False,2,0.2239,0.2574000000000001
34976,1.5131,1.6873,0.3157,0.4672,0.463,0.341,1266.0,True,False,False,1,0.15150000000000002,0.17420000000000013
34977,1.6351,1.7002,0.4218,0.4784,0.439,0.098,1107.8,True,False,False,1,0.056599999999999984,0.06509999999999994
34980,1.6323,1.8079,0.4194,0.5721,0.512,0.317,974.5,True,False,False,2,0.15270000000000006,0.17559999999999998
34982,1.2374,1.4825,0.076,0.2891,0.439,0.293,731.5,True,False,False,1,0.2131,0.24509999999999987
34984,1.1553,1.4958,0.0046,0.3007,0.732,0.293,623.5,True,False,False,0,0.29610000000000003,0.3405
34988,1.2854,1.4007,0.1178,0.218,0.195,0.415,622.8,True,False,False,1,0.1002,0.11529999999999996
34989,1.2959,1.5022,0.1268,0.3062,0.195,0.537,771.5,True,False,False,2,0.17940000000000003,0.20629999999999993
3498,1.6007,1.6007,0.3919,0.3919,0.0,0.0,382.8,True,False,False,2,0.0,0.0
34991,1.5589,1.6476,0.3556,0.4327,0.122,0.39,1017.5,True,False,False,2,0.07709999999999995,0.0887
34994,1.469,1.6326,0.2774,0.4196,0.22,0.463,1183.8,True,False,False,1,0.1422,0.16359999999999997
34996,1.2094,1.4557,0.0517,0.2659,0.39,0.366,1268.5,True,False,False,2,0.21420000000000003,0.24629999999999996
34999,1.6085,1.679,0.3987,0.46,0.415,0.024,1090.8,True,False,False,2,0.06130000000000002,0.07050000000000001
349,1.2345,1.3693,0.0735,0.1907,0.268,0.0,2024.5,True,False,False,2,0.11720000000000001,0.13480000000000003
35000,1.6085,1.6921,0.3987,0.4714,0.415,0.195,1021.5,True,False,False,1,0.07269999999999999,0.0835999999999999
35003,1.3251,1.5385,0.1523,0.3378,0.317,0.415,763.0,True,False,False,2,0.1855,0.21340000000000003
35004,1.1549,1.332,0.0043,0.1582,0.122,0.268,622.5,True,False,False,1,0.1539,0.17710000000000004
35006,1.1665,1.3266,0.0143,0.1536,0.049,0.585,649.5,True,False,False,1,0.13929999999999998,0.1600999999999999
35009,1.4139,1.5043,0.2295,0.3081,0.146,0.415,907.2,True,False,False,2,0.07859999999999998,0.09040000000000004
3500,1.3893,1.3893,0.2081,0.2081,0.0,0.0,352.0,True,False,False,2,0.0,0.0
35011,1.6022,1.6727,0.3932,0.4545,0.0,0.073,1273.2,True,False,False,2,0.06130000000000002,0.07050000000000001
35013,1.2934,1.3592,0.1247,0.1819,0.0,0.024,1506.0,True,False,False,2,0.0572,0.06579999999999986
35017,1.4967,1.5167,0.3014,0.3189,0.0,0.195,1243.5,True,False,False,2,0.017500000000000016,0.020000000000000018
35019,1.7244,1.7766,0.4995,0.5449,0.0,0.39,1105.2,True,False,False,2,0.04540000000000005,0.052200000000000024
35021,1.4577,1.5532,0.2676,0.3506,0.244,0.39,882.0,True,False,False,2,0.08300000000000002,0.09549999999999992
35025,1.1599,1.3576,0.0086,0.1805,0.049,0.317,630.2,True,False,False,2,0.1719,0.1977
35026,1.15,1.407,0.0,0.2235,0.39,0.415,620.8,True,False,False,1,0.2235,0.2570000000000001
35029,1.1588,1.4027,0.0077,0.2198,0.39,0.39,620.0,True,False,False,2,0.21209999999999998,0.2439
3502,1.3324,1.3324,0.1586,0.1586,0.0,0.0,367.2,True,False,False,2,0.0,0.0
35031,1.15,1.4109,0.0,0.2268,0.463,0.366,642.5,True,False,False,2,0.2268,0.26090000000000013
35033,1.3479,1.6798,0.1721,0.4607,0.463,0.39,874.2,True,False,False,2,0.28859999999999997,0.33189999999999986
35035,1.6412,1.7708,0.4272,0.5398,0.22,0.049,1108.8,True,False,False,2,0.11259999999999992,0.12959999999999994
35037,1.4078,1.6386,0.2242,0.4249,0.439,0.293,1315.0,True,False,False,1,0.2007,0.23080000000000012
35039,1.1901,1.4132,0.0349,0.2289,0.415,0.366,1425.5,True,False,False,2,0.194,0.22310000000000008
35041,1.6682,1.7295,0.4506,0.5039,0.268,0.244,1250.8,True,False,False,2,0.053300000000000014,0.06130000000000013
35044,1.7966,1.8249,0.5623,0.5869,0.0,0.0,1069.2,True,False,False,0,0.024599999999999955,0.028299999999999992
35046,1.245,1.5302,0.0826,0.3306,0.415,0.415,709.2,True,False,False,2,0.248,0.2851999999999999
35049,1.1528,1.3492,0.0024,0.1732,0.512,0.268,623.5,True,False,False,1,0.17079999999999998,0.1963999999999999
35052,1.3536,1.54,0.177,0.3391,0.366,0.439,793.2,True,False,False,2,0.16210000000000002,0.18640000000000012
35054,1.604,1.7379,0.3948,0.5112,0.463,0.195,1024.0,True,False,False,2,0.1164,0.1338999999999999
35055,1.4873,1.6779,0.2933,0.4591,0.512,0.341,1118.0,True,False,False,2,0.1658,0.19059999999999988
35057,1.2431,1.492,0.0809,0.2974,0.415,0.463,1301.2,True,False,False,2,0.2165,0.2488999999999999
35059,1.7598,1.8099,0.5302,0.5738,0.0,0.0,1180.8,True,False,False,0,0.04359999999999997,0.05010000000000003
3505,1.3507,1.3507,0.1746,0.1746,0.0,0.0,385.2,True,False,False,1,0.0,0.0
35061,1.5422,1.6413,0.341,0.4272,0.244,0.098,971.5,True,False,False,2,0.0862,0.09909999999999997
35064,1.3927,1.4837,0.2111,0.2902,0.341,0.415,809.8,True,False,False,2,0.0791,0.09099999999999997
35066,1.1526,1.267,0.0022,0.1018,0.195,0.439,621.5,True,False,False,1,0.09960000000000001,0.11439999999999984
35069,1.2152,1.473,0.0567,0.2809,0.317,0.415,734.2,True,False,False,2,0.22419999999999998,0.25780000000000003
35070,1.5806,1.6709,0.3744,0.453,0.195,0.146,999.5,True,False,False,2,0.0786,0.09030000000000005
35074,1.5608,1.6365,0.3572,0.423,0.415,0.024,1133.5,True,False,False,0,0.06579999999999997,0.0757000000000001
35075,1.2269,1.4322,0.0668,0.2454,0.366,0.463,1304.2,True,False,False,2,0.1786,0.20529999999999982
35077,1.4828,1.5604,0.2894,0.3569,0.024,0.415,1116.0,True,False,False,2,0.0675,0.07760000000000011
35079,1.592,1.6549,0.3843,0.439,0.0,0.293,1027.2,True,False,False,2,0.054700000000000026,0.06289999999999996
3507,1.2469,1.2469,0.0842,0.0842,0.0,0.0,442.2,True,False,False,2,0.0,0.0
35083,1.2769,1.4695,0.1103,0.2778,0.0,0.415,818.0,True,False,False,0,0.16749999999999998,0.1926000000000001
35084,1.1517,1.356,0.0015,0.1791,0.22,0.366,622.5,True,False,False,2,0.1776,0.20430000000000015
35086,1.1538,1.3302,0.0033,0.1567,0.463,0.293,620.5,True,False,False,2,0.1534,0.1764000000000001
35088,1.3476,1.5,0.1718,0.3044,0.463,0.488,774.5,True,False,False,2,0.1326,0.1524000000000001
35090,1.5506,1.6465,0.3484,0.4317,0.439,0.39,977.5,True,False,False,2,0.08329999999999999,0.0959000000000001
35093,1.5806,1.7039,0.3744,0.4817,0.293,0.171,1111.2,True,False,False,2,0.1073,0.12329999999999997
35095,1.2208,1.3904,0.0615,0.209,0.512,0.244,1296.5,True,False,False,2,0.1475,0.16959999999999997
35098,1.5395,1.6267,0.3387,0.4145,0.366,0.439,1143.0,True,False,False,2,0.07579999999999998,0.08719999999999994
35099,1.595,1.6588,0.387,0.4425,0.0,0.268,1040.8,True,False,False,2,0.055499999999999994,0.06380000000000008
3509,1.439,1.439,0.2513,0.2513,0.0,0.0,470.5,True,False,False,2,0.0,0.0
35102,1.3874,1.4921,0.2064,0.2975,0.171,0.171,834.5,True,False,False,2,0.09109999999999999,0.10470000000000002
35104,1.1628,1.2752,0.0111,0.1089,0.317,0.22,624.5,True,False,False,1,0.0978,0.11239999999999983
35106,1.1532,1.3066,0.0028,0.1362,0.39,0.22,618.8,True,False,False,1,0.1334,0.15339999999999998
35108,1.1824,1.2864,0.0282,0.1186,0.195,0.0,655.8,True,False,False,2,0.0904,0.10400000000000009
35112,1.3352,1.419,0.161,0.2339,0.244,0.244,851.8,True,False,False,2,0.07289999999999999,0.0838000000000001
35113,1.6941,1.7548,0.4731,0.5259,0.073,0.122,1249.8,True,False,False,2,0.052800000000000014,0.060699999999999976
35116,1.4166,1.5047,0.2318,0.3084,0.024,0.0,1436.2,True,False,False,2,0.0766,0.08809999999999985
35119,1.2051,1.2051,0.0479,0.0479,0.0,0.0,1852.2,True,False,False,2,0.0,0.0
35120,1.6032,1.6032,0.3941,0.3941,0.0,0.0,1747.8,True,False,False,1,0.0,0.0
35123,2.0314,2.0314,0.7664,0.7664,0.0,0.0,1476.0,True,False,False,1,0.0,0.0
35125,1.5576,1.5576,0.3545,0.3545,0.0,0.0,544.5,True,False,False,1,0.0,0.0
35127,1.5079,1.5079,0.3112,0.3112,0.0,0.0,249.0,True,True,True,1,0.0,0.0
35128,1.433,1.433,0.2461,0.2461,0.0,0.0,222.5,True,False,False,2,0.0,0.0
3512,1.5763,1.5763,0.3707,0.3707,0.0,0.0,428.2,True,True,True,2,0.0,0.0
35130,1.4719,1.4719,0.2799,0.2799,0.0,0.0,221.5,True,False,False,1,0.0,0.0
35133,1.7315,1.7315,0.5057,0.5057,0.024,0.0,219.5,True,True,True,1,0.0,0.0
35135,1.8047,1.8053,0.5693,0.5698,0.0,0.0,220.2,True,False,False,1,0.0004999999999999449,0.0005999999999999339
35138,,,0.6901,0.6908,0.0,0.22,228.0,False,True,True,1,0.0006999999999999229,
35139,1.1696,1.1696,0.017,0.017,0.0,0.171,235.2,True,False,False,1,0.0,0.0
3513,1.3386,1.3477,0.164,0.1719,0.0,0.0,343.2,True,False,False,2,0.00789999999999999,0.009099999999999886
35141,1.8238,1.8238,0.5859,0.5859,0.0,0.0,248.8,True,True,True,1,0.0,0.0
35144,1.8761,1.8761,0.6314,0.6314,0.0,0.0,250.2,True,True,True,1,0.0,0.0
35150,1.3328,1.3328,0.1589,0.1589,0.0,0.0,313.0,True,False,False,2,0.0,0.0
35154,1.2188,1.3598,0.0598,0.1825,0.0,0.0,1389.2,True,False,False,2,0.1227,0.1409999999999998
35159,1.2405,1.2405,0.0787,0.0787,0.0,0.0,756.2,True,False,False,1,0.0,0.0
3515,1.4798,1.4916,0.2868,0.297,0.024,0.0,296.2,True,False,False,2,0.010199999999999987,0.011800000000000033
35160,1.9938,2.0029,0.7338,0.7416,0.0,1.0,725.8,True,True,True,1,0.007800000000000029,0.009099999999999886
35162,,,0.9252,0.9254,0.0,0.415,606.2,False,True,True,1,0.00019999999999997797,
35164,1.464,1.5371,0.273,0.3366,0.0,0.0,360.2,True,True,True,2,0.06359999999999999,0.07309999999999994
35169,1.449,1.449,0.26,0.26,0.0,0.0,249.0,True,False,False,1,0.0,0.0
35171,1.4287,1.4287,0.2424,0.2424,0.0,0.0,253.8,True,False,False,1,0.0,0.0
35172,1.3293,1.3293,0.1559,0.1559,0.0,0.0,267.8,True,False,False,1,0.0,0.0
35174,1.1942,1.2058,0.0384,0.0485,0.0,0.0,263.0,True,False,False,1,0.010100000000000005,0.011600000000000055
35177,1.1544,1.1544,0.0038,0.0038,0.0,0.0,263.5,True,False,False,1,0.0,0.0
35178,1.1511,1.1511,0.001,0.001,0.0,0.0,259.8,True,False,False,2,0.0,0.0
3517,1.1523,1.1523,0.002,0.002,0.0,0.0,252.0,True,False,False,2,0.0,0.0
35180,1.2824,1.2824,0.1152,0.1152,0.0,0.0,254.0,True,False,False,2,0.0,0.0
35183,1.3482,1.3482,0.1723,0.1723,0.0,0.0,249.5,True,False,False,1,0.0,0.0
35185,1.36,1.457,0.1826,0.2669,0.0,0.0,247.2,True,False,False,1,0.08430000000000001,0.09699999999999998
35188,1.3592,1.3935,0.1819,0.2118,0.585,0.0,246.8,True,False,False,1,0.029899999999999982,0.0343
35191,1.2197,1.2414,0.0606,0.0795,0.049,0.0,248.5,True,False,False,1,0.0189,0.021700000000000053
35193,1.1523,1.1679,0.002,0.0155,0.0,0.0,257.5,True,False,False,2,0.0135,0.015599999999999836
35194,1.1522,1.1522,0.0019,0.0019,0.0,0.293,266.5,True,False,False,2,0.0,0.0
35196,1.15,1.15,0.0,0.0,0.0,0.0,257.8,True,False,False,2,0.0,0.0
35199,1.15,1.15,0.0,0.0,0.0,0.0,243.8,True,False,False,1,0.0,0.0
35200,1.1539,1.1539,0.0034,0.0034,0.0,0.0,219.2,True,False,False,2,0.0,0.0
35204,1.2679,1.2679,0.1026,0.1026,0.0,0.0,204.8,True,False,False,0,0.0,0.0
35206,1.1971,1.1971,0.041,0.041,0.0,0.0,170.8,True,False,False,0,0.0,0.0
35207,,,0.3835,0.3835,0.0,0.0,106.2,False,False,False,1,0.0,
3520,1.172,1.172,0.0191,0.0191,0.0,0.0,248.5,True,False,False,2,0.0,0.0
35210,1.188,1.188,0.033,0.033,0.0,0.0,106.0,True,False,False,0,0.0,0.0
35211,1.15,1.15,0.0,0.0,0.0,0.0,106.2,True,False,False,0,0.0,0.0
35214,1.2488,1.2488,0.0859,0.0859,0.0,0.0,104.8,True,False,False,1,0.0,0.0
35216,1.1582,1.161,0.0072,0.0095,0.0,0.0,105.0,True,False,False,0,0.0023,0.0028000000000001357
35219,1.61,1.61,0.4,0.4,0.0,0.0,108.8,True,False,False,1,0.0,0.0
35220,,,0.5545,0.5545,0.0,0.0,107.8,False,True,True,1,0.0,
35222,1.6159,1.6159,0.4051,0.4051,0.0,0.0,108.0,True,False,False,1,0.0,0.0
35224,,,0.7845,0.7845,0.0,0.0,106.8,False,True,True,1,0.0,
35227,,,0.0,0.0,0.0,0.0,108.0,False,False,False,1,0.0,
35228,,,0.8046,0.8046,0.0,0.0,108.8,False,True,True,0,0.0,
35232,,,0.7026,0.7026,0.0,0.0,106.8,False,True,True,0,0.0,
35236,1.3836,1.3836,0.2031,0.2031,0.0,0.0,113.2,True,True,True,0,0.0,0.0
35237,1.5171,1.5171,0.3192,0.3192,0.0,0.0,141.8,True,False,False,0,0.0,0.0
3523,1.2945,1.2945,0.1256,0.1256,0.0,0.0,252.8,True,False,False,2,0.0,0.0
35241,1.7854,1.7854,0.5525,0.5525,0.0,0.0,173.8,True,False,False,1,0.0,0.0
35242,1.4064,1.4064,0.223,0.223,0.0,0.195,187.2,True,True,True,1,0.0,0.0
35245,1.4015,1.4015,0.2187,0.2187,0.0,0.0,179.5,True,False,False,1,0.0,0.0
35247,1.3216,1.3216,0.1493,0.1493,0.0,0.0,167.5,True,False,False,1,0.0,0.0
35249,1.4118,1.4118,0.2276,0.2276,0.0,0.0,153.8,True,False,False,0,0.0,0.0
3524,1.1545,1.1545,0.0039,0.0039,0.0,0.0,254.5,True,False,False,2,0.0,0.0
35252,,,0.3231,0.3231,0.0,0.0,170.2,False,True,True,0,0.0,
35254,1.9372,1.9372,0.6845,0.6845,0.0,0.0,182.2,True,True,True,1,0.0,0.0
35256,,,0.9468,0.9468,0.0,0.0,206.8,False,True,True,0,0.0,
35258,,,0.7189,0.7189,0.0,0.0,215.2,False,True,True,1,0.0,
35261,,,0.0,0.0,0.0,0.0,223.0,False,False,False,1,0.0,
35264,,,0.0,0.0,0.0,0.0,228.8,False,False,False,0,0.0,
35265,1.2446,1.2446,0.0822,0.0822,0.0,0.0,228.0,True,False,False,0,0.0,0.0
35267,1.2447,1.2447,0.0823,0.0823,0.0,0.0,294.5,True,False,False,1,0.0,0.0
3526,,,0.1125,0.1125,0.0,0.0,257.8,False,True,True,2,0.0,
35270,1.3645,1.3645,0.1865,0.1865,0.0,0.0,371.2,True,False,False,0,0.0,0.0
35272,1.2218,1.2218,0.0624,0.0624,0.0,0.0,424.5,True,False,False,0,0.0,0.0
35274,1.4091,1.4233,0.2253,0.2376,0.0,0.0,439.8,True,False,False,1,0.012300000000000005,0.01419999999999999
35276,1.4721,1.4721,0.2801,0.2801,0.0,0.0,359.8,True,False,False,1,0.0,0.0
35277,1.813,1.813,0.5765,0.5765,0.0,0.0,413.2,True,False,False,2,0.0,0.0
35280,2.0976,2.0976,0.824,0.824,0.0,0.0,400.5,True,True,True,2,0.0,0.0
35282,1.3744,1.3744,0.1952,0.1952,0.0,0.0,393.2,True,True,True,2,0.0,0.0
35284,1.822,1.822,0.5844,0.5844,0.0,0.0,317.0,True,True,True,2,0.0,0.0
35286,1.6285,1.6285,0.416,0.416,0.0,0.0,302.2,True,False,False,2,0.0,0.0
35289,1.3354,1.3375,0.1613,0.163,0.024,0.0,239.2,True,False,False,1,0.001700000000000007,0.0020999999999999908
35291,1.1651,1.1651,0.0132,0.0132,0.0,0.049,208.8,True,False,False,0,0.0,0.0
35292,1.2558,1.2558,0.092,0.092,0.0,0.0,201.0,True,False,False,0,0.0,0.0
35295,1.1981,1.1981,0.0418,0.0418,0.0,0.0,203.2,True,False,False,1,0.0,0.0
35298,1.2374,1.2413,0.076,0.0794,0.244,0.0,201.5,True,False,False,1,0.0034000000000000002,0.0039000000000000146
35299,1.4226,1.4226,0.237,0.237,0.195,0.0,197.2,True,False,False,1,0.0,0.0
3529,1.2288,1.2288,0.0685,0.0685,0.0,0.0,284.5,True,True,True,2,0.0,0.0
352,1.174,1.2705,0.0209,0.1048,0.024,0.0,2015.8,True,False,False,2,0.0839,0.09650000000000003
35301,1.1828,1.1828,0.0285,0.0285,0.0,0.0,192.8,True,False,False,2,0.0,0.0
35304,1.3716,1.3716,0.1927,0.1927,0.0,0.561,190.8,True,False,False,2,0.0,0.0
35306,1.5463,1.5463,0.3446,0.3446,0.0,0.0,192.2,True,False,False,2,0.0,0.0
35308,1.377,1.377,0.1974,0.1974,0.0,0.0,190.0,True,False,False,1,0.0,0.0
35311,1.3729,1.3729,0.1938,0.1938,0.0,0.0,185.8,True,False,False,1,0.0,0.0
35313,1.4467,1.4467,0.258,0.258,0.0,0.0,188.0,True,False,False,1,0.0,0.0
35316,1.3134,1.3134,0.1421,0.1421,0.0,0.0,190.0,True,False,False,1,0.0,0.0
35317,1.3963,1.3963,0.2142,0.2142,0.0,0.0,183.2,True,False,False,1,0.0,0.0
3531,1.4813,1.4813,0.2881,0.2881,0.0,0.0,366.2,True,False,False,1,0.0,0.0
35320,1.3438,1.3438,0.1685,0.1685,0.0,0.0,179.5,True,False,False,1,0.0,0.0
35321,1.4747,1.4747,0.2823,0.2823,0.0,0.0,179.8,True,True,True,1,0.0,0.0
35325,1.263,1.263,0.0983,0.0983,0.0,0.0,175.5,True,False,False,2,0.0,0.0
35326,1.2703,1.2703,0.1046,0.1046,0.0,0.0,179.2,True,False,False,2,0.0,0.0
35328,1.2398,1.2398,0.0781,0.0781,0.0,0.0,185.8,True,False,False,2,0.0,0.0
35330,1.3476,1.3476,0.1718,0.1718,0.0,0.0,186.2,True,False,False,1,0.0,0.0
35333,1.4927,1.4927,0.298,0.298,0.0,0.0,188.8,True,False,False,0,0.0,0.0
3534,1.311,1.311,0.14,0.14,0.0,0.0,391.0,True,False,False,1,0.0,0.0
35353,1.5527,1.5527,0.3502,0.3502,0.0,0.0,350.5,True,True,True,2,0.0,0.0
35357,1.3891,1.3891,0.2079,0.2079,0.0,0.0,365.5,True,False,False,2,0.0,0.0
3535,1.2612,1.3564,0.0967,0.1795,0.0,0.0,390.0,True,False,False,1,0.0828,0.09519999999999995
35375,1.2588,1.2588,0.0946,0.0946,0.0,0.0,372.8,True,False,False,2,0.0,0.0
35376,1.3648,1.3648,0.1868,0.1868,0.0,0.0,368.0,True,False,False,2,0.0,0.0
35379,1.536,1.536,0.3356,0.3356,0.0,0.0,327.0,True,False,False,0,0.0,0.0
3537,1.2003,1.2053,0.0437,0.0481,0.317,0.0,384.8,True,False,False,2,0.004399999999999994,0.0050000000000001155
35380,1.379,1.379,0.1991,0.1991,0.0,0.0,276.2,True,False,False,1,0.0,0.0
35383,1.3057,1.3057,0.1354,0.1354,0.0,0.0,238.2,True,False,False,0,0.0,0.0
35384,1.7079,1.7079,0.4851,0.4851,0.0,0.0,201.5,True,True,True,0,0.0,0.0
35387,1.4182,1.4182,0.2333,0.2333,0.0,0.0,201.5,True,False,False,2,0.0,0.0
35389,1.1999,1.1999,0.0434,0.0434,0.0,0.0,201.5,True,False,False,1,0.0,0.0
35391,2.1379,2.1379,0.8591,0.8591,0.0,0.0,202.2,True,True,True,1,0.0,0.0
35394,1.4506,1.4506,0.2614,0.2614,0.0,0.0,202.8,True,False,False,0,0.0,0.0
35396,,,0.827,0.827,0.0,0.0,203.8,False,True,True,1,0.0,
35398,1.3964,1.3964,0.2143,0.2143,0.0,0.0,206.5,True,False,False,0,0.0,0.0
353,1.3932,1.3932,0.2115,0.2115,0.0,0.0,513.0,True,False,False,1,0.0,0.0
35400,1.5347,1.5347,0.3345,0.3345,0.0,0.0,210.0,True,True,True,0,0.0,0.0
35403,1.5567,1.5567,0.3536,0.3536,0.0,0.0,209.2,True,True,True,1,0.0,0.0
35404,,,0.7196,0.7196,0.0,0.0,209.5,False,True,True,1,0.0,
35407,,,0.4042,0.4042,0.0,0.0,214.0,False,False,False,1,0.0,
35409,1.3396,1.3396,0.1649,0.1649,0.0,0.0,213.8,True,False,False,1,0.0,0.0
3540,1.4458,1.4458,0.2572,0.2572,0.0,0.0,346.0,True,False,False,2,0.0,0.0
35410,1.15,1.15,0.0,0.0,0.0,0.0,209.8,True,False,False,0,0.0,0.0
35412,1.15,1.15,0.0,0.0,0.39,0.0,207.8,True,False,False,0,0.0,0.0
35414,1.3243,1.3243,0.1516,0.1516,0.0,0.0,209.5,True,False,False,0,0.0,0.0
35417,1.15,1.15,0.0,0.0,0.0,0.0,211.0,True,False,False,0,0.0,0.0
35419,1.15,1.15,0.0,0.0,0.0,0.0,211.8,True,False,False,1,0.0,0.0
35421,1.2185,1.2185,0.0596,0.0596,0.0,0.0,209.8,True,False,False,1,0.0,0.0
35423,1.4375,1.4375,0.25,0.25,0.0,0.0,212.0,True,False,False,2,0.0,0.0
35425,,,0.79,0.79,0.0,0.0,209.5,False,True,True,1,0.0,
35428,1.2472,1.2472,0.0846,0.0846,0.0,0.0,204.0,True,False,False,1,0.0,0.0
35430,1.3699,1.3699,0.1912,0.1912,0.0,0.0,205.2,True,False,False,1,0.0,0.0
35432,1.4205,1.4205,0.2352,0.2352,0.0,0.0,203.0,True,False,False,1,0.0,0.0
35434,,,0.477,0.477,0.0,0.0,206.5,False,True,True,1,0.0,
35436,,,0.7283,0.7283,0.0,0.0,201.5,False,True,True,2,0.0,
35439,1.1571,1.1571,0.0062,0.0062,0.0,0.0,203.0,True,False,False,2,0.0,0.0
3543,1.2148,1.2167,0.0563,0.058,0.0,0.0,275.8,True,False,False,1,0.0017000000000000001,0.0018999999999997907
35441,1.3476,1.3476,0.1719,0.1719,0.0,0.0,200.8,True,False,False,2,0.0,0.0
35444,1.3254,1.3254,0.1525,0.1525,0.0,0.0,203.2,True,False,False,2,0.0,0.0
35446,1.4287,1.4287,0.2424,0.2424,0.0,0.0,213.5,True,True,True,2,0.0,0.0
